CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText
Ugjndgn6iu0fZ3gCoAEC,9pr1oE34bIM,"I understand that he committed robbery offense but did he deserve to die.. put him in jail but do not end his life and with Trayvon martin, going to buy skittles, he doesn't deserve death either.. this is totally biased because if he was white he would have been labelled a troubled teenager who was peer pressured to  commit a crime.",False,False,False,False,False,False,False,False,False,False,False,False,understand commit robbery offense deserve die jail end life trayvon martin go buy skittle not deserve death totally biased white label troubled teenager peer pressured commit crime
UgjniGdjP3qMEngCoAEC,9pr1oE34bIM,"Where is the picture of cops injuries, and why wasn't their a ambulance their for the injured officer.",False,False,False,False,False,False,False,False,False,False,False,False,picture cop injury not ambulance injure officer
UgjNJBczsnkZAXgCoAEC,9pr1oE34bIM,Omg when he started rapping I lost it. Lmao,False,False,False,False,False,False,False,False,False,False,False,False,omg start rap lose lmao
UgjNNeXI49XIWHgCoAEC,9pr1oE34bIM,good one Stefan,False,False,False,False,False,False,False,False,False,False,False,False,good stefan
UgjOlOPx1b2rRXgCoAEC,9pr1oE34bIM,"you obviously take whoever's word for whatever happened if you're taking an unpopular stance. you try so hard to justify any stance that is contrary to the norm, and although ive loved many of your videos i can no longer watch you take the word of the law enforcement one day and then distrust government the next day. you are insincere, stefan molyneux

-MW",False,False,False,False,False,False,False,False,False,False,False,False,obviously whoever word happen take unpopular stance try hard justify stance contrary norm ve love video long watch word law enforcement day distrust government day insincere stefan molyneux mw
UgjP6UNTb1Hco3gCoAEC,9pr1oE34bIM,"Obviously rapping isn't in itself a crime, or on its face indicative of a poor character.  Aesop Rock raps, he doesn't rap about murdering people and beating the shit out of people for fun.  But if you do rap about that stuff, and only that stuff it speaks volumes about your character and how you want to be perceived by the world.  It's absolutely relevant",False,False,False,False,False,False,False,False,False,False,False,False,obviously rap not crime face indicative poor character aesop rock rap not rap murder people beat shit people fun rap stuff stuff speak volume character want perceive world absolutely relevant
UgjPoCiqD_x21HgCoAEC,9pr1oE34bIM,"People I know on the ground are saying most people from Ferguson are saying it's not a black/white thing. It's cops over stepping their boundaries. He said the protest during daylight is peaceful and ""tailgate"" like. Then the cops come in military-like and overreactive. FWIW",False,False,False,False,False,False,False,False,False,False,False,False,people know ground say people ferguson say blackwhite thing cop step boundary say protest daylight peaceful tailgate like cop come militarylike overreactive fwiw
UgjQ_wZol5DmqHgCoAEC,9pr1oE34bIM,Why not spread the word about the 20 year unarmed white guy shot by a black cop?,False,False,False,False,False,False,False,False,False,False,False,False,spread word 20 year unarmed white guy shoot black cop
UgjQRVW_CrwB_XgCoAEC,9pr1oE34bIM,One of the best breakdowns I have seen yet.   We all need to slow down and think before we act and do things.,False,False,False,False,False,False,False,False,False,False,False,False,good breakdown see need slow think act thing
UgjQXRKNdpUPu3gCoAEC,9pr1oE34bIM,"If you watch the video that Stef mentions at 21:15 you'll know the truth. 
ALL THE FUCKING EVIDENCE YOU NEED STARTS AT 6:03 THAT'S WHAT HAPPENED. 
The whole thing started in the car, the kid ran, the cop ran after him, and then the kid turned around, charged at the cop, the cop freaks the fuck out, and starts shooting, but the kid comes coming at the cop, and then eventually got hit in the head. The end. ",True,True,False,True,False,False,False,False,False,False,False,False,watch video stef mention 2115 ll know truth fucking evidence need start 603 happen thing start car kid run cop run kid turn charge cop cop freak fuck start shoot kid come come cop eventually get hit head end
UgjR2vUGwXV6ongCoAEC,9pr1oE34bIM,whites are weak,True,False,False,False,False,True,True,False,False,False,False,False,white weak
Ugjr-OyR73uZKngCoAEC,9pr1oE34bIM,"Stephan, Thank you for the video. It takes all the available information into account and provides a reasonable and rational breakdown.

Now, for your next video. Could you please call it
""The Truth About Police Brutality And The Militarization Of Police In The United States"".

Thank you,
Steve",False,False,False,False,False,False,False,False,False,False,False,False,stephan thank video take available information account provide reasonable rational breakdown video truth police brutality militarization police united states thank steve
UgjRS-SpJNKl6XgCoAEC,9pr1oE34bIM,"OMG...you did not give the whole story, you only gave one side and only half of it",False,False,False,False,False,False,False,False,False,False,False,False,omgyou story give half
UgjSbD2eqrAQKngCoAEC,9pr1oE34bIM,The white race is the racist race.,True,False,False,False,False,True,True,False,False,False,False,False,white race racist race
Ugjs-f3G2GK1YXgCoAEC,9pr1oE34bIM,"I don't think somebody deserves to die because they stole some cigars. Fine, if he's a criminal, put him through the legal process. It's in humane to kill him.

Americans treat felons and criminals like they're dogs, as if the moment you commit a minor crime like stealing cigarettes and smoking weed you're no longer a human and don't have the same rights as one. The rap he made is bad in quality and tone, but I don't think it matters; a lot of people produce rap music, and considering that the biggest rappers always talk about 'smoking weed' and 'bitches' and killing people, it's no surprise that brown was probably inspired by them. The only crime we have of Brown is stealing some cigars. That's it.

Tell me, if a white person went into a convenience store and stole some alcohol, and he got shot not even an hour later by police, would you justify the police shooting him?",False,False,False,False,False,False,False,False,False,False,False,False,not think somebody deserve die steal cigar fine criminal legal process humane kill americans treat felon criminal like dog moment commit minor crime like steal cigarette smoking weed long human not right rap bad quality tone not think matter lot people produce rap music consider big rapper talk smoking weed bitch kill people surprise brown probably inspire crime brown steal cigar tell white person go convenience store steal alcohol get shoot hour later police justify police shoot
UgjSn4WFsLlygngCoAEC,9pr1oE34bIM,"When you are 6'4"" 290 and you charge at a armed cop you are a dangerous weapon.",False,False,False,False,False,False,False,False,False,False,False,False,64 290 charge armed cop dangerous weapon
UgjtqUBN4nZlJ3gCoAEC,9pr1oE34bIM,"When did coming towards the officer is the same thing as charging the officer, if that person is 35 feet away! No other eyewitness is saying that",False,False,False,False,False,False,False,False,False,False,False,False,come officer thing charge officer person 35 foot away eyewitness say
UgjTUpHCXLVsMXgCoAEC,9pr1oE34bIM,"Stef if you're for a stateless society, then the discussion of the existence of the cops is useless. You know that the cops are here to protect the state and the corporations and they have to take decisions on the existence of people in only two seconds waw. ",False,False,False,False,False,False,False,False,False,False,False,False,stef stateless society discussion existence cop useless know cop protect state corporation decision existence people second waw
UgjusmCgePNI53gCoAEC,9pr1oE34bIM,Once again molyneux spreads complete information that is complete garbage.,True,True,False,True,False,False,False,False,False,False,False,False,molyneux spread complete information complete garbage
